id,last_name,first_name,team,position,status,opponent,minutes,points,threes, threes_attempted,rebounds,assists,steals,blocks,turnovers,twos,free throws,free_throws_missed, field goals,field_goals_missed,double doubles,triple doubles,usage,odds_spread,odds_total,draftkings_price,draftkings_positions,draftkings_id,fanduel_price,fanduel_positions,fanduel_id,yahoo_price,yahoo_positions,yahoo_id,draftday_price,draftday_positions,draftday_id,fantasydraft_price,fantasydraft_positions,fantasydraft_id,fantasyfeud_price,fantasyfeud_positions,fantasyfeud_id,starfantasyleagues_price,starfantasyleagues_positions,starfantasyleagues_id,fantasyaces_price,fantasyaces_positions,fantasyaces_id,sportstradex_price,sportstradex_positions,sportstradex_id,fantasyscore_price,fantasyscore_positions,fantasyscore_id,fantasyup_price,fantasyup_positions,fantasyup_id,victiv_price,victiv_positions,victiv_id,draftster_price,draftster_positions,draftster_id,fanday_price,fanday_positions,fanday_id,moneyball_price,moneyball_positions,moneyball_id,owntheplay_price,owntheplay_positions,owntheplay_id,fantasyhub_price,fantasyhub_positions,fantasyhub_id,draftpot_price,draftpot_positions,draftpot_id,draftfury_price,draftfury_positions,draftfury_id,draftstars_price,draftstars_positions,draftstars_id,rosters_price,rosters_positions,rosters_id,draft_price,draft_positions,draft_id,draftboard_price,draftboard_positions,draftboard_id,starstreet_price,starstreet_positions,starstreet_id,draftstreet_price,draftstreet_positions,draftstreet_id,fanthrowdown_price,fanthrowdown_positions,fanthrowdown_id
5052,Towns,Karl-Anthony,MIN,C,,WAS,35.00,32.54,2.68,6.05,14.01,4.48,1.16,1.83,3.17,9.19,6.12,1.23,11.87,8.78,0.84,0.025,30.40,MIN by 7.0,241.0,10400,C,837030,11600,C,58462,50,C,5432,0,,837030,0,C,837030,0,,Karl-Anthony Towns,0,,21205,0,,43684,0,,,11200,C,9681,0,,5852a42d2364510011044388,0,,Karl-Anthony_Towns_Min,0,,ab532a66-9314-4d57-ade7-bb54a70c65ad,0,,,11600,C,Karl-Anthony Towns,0,,,0,,,0,,ab532a66-9314-4d57-ade7-bb54a70c65ad,0,,,22550,PF;C,7001367,0,,5852a42d2364510011044388,0,,,10700,C,Karl-Anthony Towns,0,,,0,,,0,,
3701,Antetokounmpo,Giannis,MIL,SF,,CHA,34.00,27.59,1.02,2.90,13.46,6.82,1.31,1.73,3.57,9.39,5.75,2.22,10.41,6.69,0.80,0.088,30.31,MIL by 12.5,227.0,11300,SF;PF,739957,12100,SF,40199,54,PF,5185,0,,739957,0,PF,739957,0,,Giannis Antetokounmpo,0,,7906,0,,19383,0,,,11800,F,6714,0,,5852a42f2364510011044418,0,,Giannis_Antetokounmpo_Mil,0,,6c60282d-165a-4cba-8e5a-4f2d9d4c5905,0,,,12100,SF,Giannis Antetokounmpo,0,,,0,,,0,,6c60282d-165a-4cba-8e5a-4f2d9d4c5905,0,,,20520,SF;PF,7000949,0,,5852a42f2364510011044418,0,,,11300,SF,Giannis Antetokounmpo,0,,13741,0,,5185,0,,Giannis Antetokounmpo
3439,Beal,Bradley,WAS,SG,,@ MIN,40.00,29.20,2.98,8.28,5.74,7.28,1.63,0.68,3.53,7.46,5.34,1.00,10.44,11.44,0.31,0.022,29.46,MIN by 7.0,241.0,9700,SG,606912,10600,SG,15595,47,SG,5009,0,,606912,0,SG,606912,0,,Bradley Beal,0,,3856,0,,19188,0,,,9000,G,6950,0,,5852a44123645100110449d1,0,,Bradley_Beal_Was,0,,ff461754-ad20-4eeb-af02-2b46cc980b24,0,,,10600,SG,Bradley Beal,0,,,0,,,0,,ff461754-ad20-4eeb-af02-2b46cc980b24,0,,,19780,SG;SF,7000967,0,,5852a44123645100110449d1,0,,,9900,SG,Bradley Beal,0,,8073,0,,5009,0,,Bradley Beal
3369,Irving,Kyrie,BOS,PG,Probable,@ LAL,36.00,23.95,2.62,6.29,5.75,7.46,1.92,0.45,2.42,6.47,3.15,0.43,9.09,9.90,0.31,0.022,28.07,,,9000,PG,551768,9500,PG,14498,41,PG,4840,0,,551768,0,PG,551768,0,,Kyrie Irving,0,,3486,0,,19347,0,,,9600,G,6518,0,,5852a4462364510011044b5f,0,,Kyrie_Irving_Cle,0,,dd146010-902b-4ad7-b98c-650d0363a2f0,0,,,9500,PG,Kyrie Irving,0,,,0,,,0,,dd146010-902b-4ad7-b98c-650d0363a2f0,0,,,17270,PG,7001221,0,,5852a4462364510011044b5f,0,,,8900,PG,Kyrie Irving,0,,6268,0,,4840,0,,Kyrie Irving
2011,James,LeBron,LAL,SF,,BOS,32.00,23.46,2.04,5.60,8.44,7.70,0.94,0.55,3.33,6.34,4.66,2.21,8.38,8.42,0.38,0.118,29.58,,,10800,SF;PF,214152,11400,SF,9488,50,PF,3704,0,,214152,0,SF,214152,0,,LeBron James,0,,3635,0,,19218,0,,,11200,F,6706,0,,5852a44f2364510011044de9,0,,LeBron_James_Cle,0,,0afbe608-940a-4d5d-a1f7-468718c67d91,0,,,11400,SF,LeBron James,0,,,0,,,0,,0afbe608-940a-4d5d-a1f7-468718c67d91,0,,,20930,SF;PF,7001216,0,,5852a44f2364510011044de9,0,,,10700,SF,LeBron James,0,,2987,0,,3704,0,,LeBron James
3542,Lillard,Damian,POR,PG,,PHO,36.00,26.62,3.08,8.09,4.55,6.47,1.35,0.49,3.15,5.24,6.90,0.72,8.32,10.37,0.11,0.003,29.37,POR by 12.5,228.5,8800,PG,463121,10300,PG,20848,38,PG,5012,0,,463121,0,PG,463121,0,,Damian Lillard,0,,3779,0,,19443,0,,,8700,G,6868,0,,5852a44b2364510011044c9b,0,,Damian_Lillard_Por,0,,5382cf43-3a79-4a5a-a7fd-153906fe65dd,0,,,10300,PG,Damian Lillard,0,,Damian Lillard,0,,,0,,5382cf43-3a79-4a5a-a7fd-153906fe65dd,0,,,17260,PG,7001198,0,,5852a44b2364510011044c9b,0,,,9700,PG,Damian Lillard,0,,8104,0,,5012,0,,Damian Lillard
5048,Russell,D'Angelo,BKN,SG,,@ ATL,32.00,24.00,3.17,8.57,4.04,8.65,1.30,0.44,2.98,5.88,2.73,0.53,9.05,10.52,0.38,0.011,30.43,BKN by 3.5,236.0,8100,PG;SG,844038,9100,SG,58312,35,PG,5433,0,,844038,0,PG,844038,0,,D'Angelo Russell,0,,21198,0,,43691,0,,,8300,G,9661,0,,5852a4432364510011044a5e,0,,D'Angelo_Russell_LAL,0,,dbf09e15-1cd8-434e-acda-9527735ef4d6,0,,,9100,SG,D'Angelo Russell,0,,,0,,,0,,dbf09e15-1cd8-434e-acda-9527735ef4d6,0,,,14050,PG;SG,7001360,0,,5852a4432364510011044a5e,0,,,8500,SG,D'Angelo Russell,0,,,0,,,0,,
3939,Nurkic,Jusuf,POR,C,,PHO,29.00,18.48,0.11,0.54,10.31,3.63,1.24,1.94,2.40,6.46,5.23,1.41,6.57,5.97,0.57,0.011,25.85,POR by 12.5,228.5,7000,C,830642,9000,C,55057,30,C,5327,0,,830642,0,C,830642,0,,Jusuf Nurkic,0,,10079,0,,20738,0,,,8200,C,8431,0,,5852a43d236451001104489b,0,,Jusuf_Nurkic_Den,0,,a8b48aa9-cf98-4a87-8bba-e88eead8cdaa,0,,,9000,C,Jusuf Nurkic,0,,,0,,,0,,a8b48aa9-cf98-4a87-8bba-e88eead8cdaa,0,,,13900,C,7001102,0,,5852a43d236451001104489b,0,,,8400,C,Jusuf Nurkic,0,,,0,,,0,,
5664,Young,Trae,ATL,PG,,BKN,34.00,23.02,2.53,7.98,4.21,9.98,1.13,0.19,4.52,5.46,4.51,0.98,7.99,11.59,0.49,0.015,30.29,BKN by 3.5,236.0,8200,PG,1060978,8300,PG,84671,36,PG,6016,0,,,0,PG,1060978,0,,,0,,,0,,,0,,,7500,G,17233,0,,,0,,,0,,,0,,,8300,PG,Trae Young,0,,,0,,,0,,,0,,,17690,PG,7022334,0,,,0,,,7800,PG,Trae Young,0,,,0,,,0,,
5465,Collins,John,ATL,PF,,BKN,32.00,22.87,1.07,2.98,11.68,2.23,0.42,0.71,2.23,7.75,4.16,1.31,8.82,6.66,0.65,0.007,24.41,BKN by 3.5,236.0,7200,PF;C,880468,7900,PF,66236,27,PF,5832,0,,,0,C,880468,0,,,0,,,0,,,0,,,7500,F,14940,0,,,0,,,0,,,0,,,7900,PF,John Collins,0,,,0,,,0,,,0,,,13820,PF;C,7001561,0,,,0,,,7400,PF,John Collins,0,,,0,,,0,,
3405,Walker,Kemba,CHA,PG,,@ MIL,37.00,24.93,3.69,10.30,4.47,5.51,1.12,0.49,2.49,5.04,3.78,0.72,8.73,13.07,0.07,0.002,30.54,MIL by 12.5,227.0,8300,PG,462980,8900,PG,14507,37,PG,4890,0,,462980,0,PG,462980,0,,Kemba Walker,0,,3459,0,,19198,0,,,8700,G,6494,0,,5852a4352364510011044633,0,,Kemba_Walker_Cha,0,,a35ee8ed-f1db-4f7e-bb17-f823e8ee0b38,0,,,8900,PG,Kemba Walker,0,,Kemba Walker,0,,,0,,a35ee8ed-f1db-4f7e-bb17-f823e8ee0b38,0,,,15190,PG,7000929,0,,5852a4352364510011044633,0,,,8300,PG,Kemba Walker,0,,6265,0,,4890,0,,Kemba Walker
5002,Booker,Devin,PHO,SG,,@ POR,36.00,25.37,2.05,6.25,3.83,5.81,0.75,0.18,4.05,6.78,5.66,0.90,8.83,9.82,0.07,0.001,30.61,POR by 12.5,228.5,8400,PG;SG,845564,9300,SG,58460,38,SG,5473,0,,845564,0,SG,845564,0,,Devin Booker,0,,21217,0,,43692,0,,,7900,G,9658,0,,5852a4442364510011044adc,0,,Devin_Booker_Pho,0,,31baa84f-c759-4f92-8e1f-a92305ade3d6,0,,,9300,SG,Devin Booker,0,,,0,,,0,,31baa84f-c759-4f92-8e1f-a92305ade3d6,0,,,15810,PG;SG,7001353,0,,5852a4442364510011044adc,0,,,8700,SG,Devin Booker,0,,,0,,,0,,
5716,Ayton,Deandre,PHO,C,,@ POR,33.00,17.87,0.00,0.08,10.53,1.57,0.95,0.88,1.55,7.79,2.29,0.69,7.79,5.79,0.56,0.000,21.45,POR by 12.5,228.5,6500,C,1061507,8100,C,84673,26,C,5958,0,,,0,C,1061507,0,,,0,,,0,,,0,,,7000,C,17231,0,,,0,,,0,,,0,,,8100,C,Deandre Ayton,0,,,0,,,0,,,0,,,12810,C,7022298,0,,,0,,,7600,C,Deandre Ayton,0,,,0,,,0,,
2730,Horford,Al,BOS,C,,@ LAL,31.00,14.14,1.28,3.04,8.28,4.57,0.93,1.36,1.69,4.58,1.14,0.26,5.86,5.18,0.32,0.010,18.93,,,6600,PF;C,280587,7100,C,9453,27,C,4245,0,,280587,0,C,280587,0,,Al Horford,0,,3410,0,,19213,0,,,6800,C,6421,0,,5852a44b2364510011044c99,0,,Al_Horford_Atl,0,,cf3a87ec-c2f7-42e8-9698-6f8b2ba916a9,0,,,7400,C,Al Horford,0,,,0,,,0,,cf3a87ec-c2f7-42e8-9698-6f8b2ba916a9,0,,,12890,C,7001037,0,,5852a44b2364510011044c99,0,,,6700,C,Al Horford,0,,2093,0,,4245,0,,Al Horford
3723,McCollum,C.J.,POR,SG,,PHO,36.00,23.03,3.10,7.49,4.25,3.24,0.93,0.45,1.65,5.49,2.75,0.54,8.59,9.70,0.03,0.001,24.93,POR by 12.5,228.5,6100,PG;SG,522878,8000,SG,19067,26,SG,5161,0,,522878,0,SG,522878,0,,C.J. McCollum,0,,7920,0,,19449,0,,,6000,G,6871,0,,5852a4492364510011044c15,0,,C.J._McCollum_Por,0,,bc70a55a-cee0-478f-9a13-cf51c4a4187c,0,,,8000,SG,CJ McCollum,0,,CJ McCollum,0,,,0,,bc70a55a-cee0-478f-9a13-cf51c4a4187c,0,,,13190,PG;SG,7001193,0,,5852a4492364510011044c15,0,,,7500,SG,CJ McCollum,0,,10494,0,,5161,0,,CJ McCollum
3114,Bledsoe,Eric,MIL,PG,,CHA,31.00,16.50,1.80,5.65,4.98,5.97,1.63,0.41,2.22,4.65,1.80,0.50,6.45,7.20,0.06,0.002,23.21,MIL by 12.5,227.0,6300,PG,509449,7300,PG,12355,29,PG,4749,0,,509449,0,PG,509449,0,,Eric Bledsoe,0,,3601,0,,19608,0,,,6500,G,6840,0,,5852a4432364510011044a75,0,,Eric_Bledsoe_Pho,0,,8cee3c73-f765-4000-882d-0c6d0b8acbe3,0,,,7600,PG,Eric Bledsoe,0,,,0,,,0,,8cee3c73-f765-4000-882d-0c6d0b8acbe3,0,,,13710,PG,7001142,0,,5852a4432364510011044a75,0,,,6800,PG,Eric Bledsoe,0,,1806,0,,4749,0,,Eric Bledsoe
3720,Len,Alex,ATL,C,,BKN,30.00,15.25,1.29,4.02,9.23,1.81,0.55,1.74,2.40,4.29,2.80,1.33,5.58,6.44,0.43,0.000,21.02,BKN by 3.5,236.0,5000,C,616982,4700,C,15814,16,C,5156,0,,616982,0,C,616982,0,,Alex Len,0,,7918,0,,19602,0,,,3400,C,6850,0,,5852a43e23645100110448cb,0,,Alex_Len_Pho,0,,2facd6c5-10c6-4481-a20f-a885b3f84460,0,,,5000,C,Alex Len,0,,,0,,,0,,2facd6c5-10c6-4481-a20f-a885b3f84460,0,,,8140,PF;C,7001153,0,,5852a43e23645100110448cb,0,,,4400,C,Alex Len,0,,10493,0,,5156,0,,Alex Len
3551,Middleton,Khris,MIL,SG,,CHA,32.00,17.51,2.06,5.41,6.25,4.80,0.97,0.17,2.20,4.36,2.61,0.47,6.42,7.79,0.11,0.003,23.66,MIL by 12.5,227.0,6900,SG;SF,512053,7600,SG,16261,29,SF,5073,0,,512053,0,SG,512053,0,,Khris Middleton,0,,3539,0,,19382,0,,,6200,G,6724,0,,4c362eee-6474-40ea-b1b4-d8f917f95175,0,,Khris_Middleton_Mil,0,,4c362eee-6474-40ea-b1b4-d8f917f95175,0,,,7600,SG,Khris Middleton,0,,,0,,,0,,4c362eee-6474-40ea-b1b4-d8f917f95175,0,,,13140,SG;SF,7000947,0,,,0,,,7100,SG,Khris Middleton,0,,8039,0,,5073,0,,Khris Middleton
3537,Lamb,Jeremy,CHA,SG,,@ MIL,33.00,18.23,1.98,5.71,6.55,2.38,1.05,0.48,1.48,4.59,3.11,0.45,6.57,9.04,0.11,0.001,24.32,MIL by 12.5,227.0,5900,SG;SF,552980,6600,SG,15559,23,SG,5018,0,,552980,0,SG,552980,0,,Jeremy Lamb,0,,3721,0,,19435,0,,,4900,G,6797,0,,5852a4342364510011044601,0,,Jeremy_Lamb_Cha,0,,8d80f6fc-a7ac-48cf-bcd8-516d57acbbfe,0,,,6900,SG,Jeremy Lamb,0,,Jeremy Lamb,0,,,0,,8d80f6fc-a7ac-48cf-bcd8-516d57acbbfe,0,,,10670,SG;SF,7001205,0,,5852a4342364510011044601,0,,,6200,SG,Jeremy Lamb,0,,8090,0,,5018,0,,Jeremy Lamb
2633,Rondo,Rajon,LAL,PG,,BOS,34.00,11.45,1.35,3.71,5.56,8.97,1.34,0.12,3.67,3.42,0.56,0.39,4.77,6.14,0.25,0.017,18.04,,,6700,PG,262882,7400,PG,9455,29,PG,4149,0,,262882,0,PG,262882,0,,Rajon Rondo,0,,3425,0,,19299,0,,,5600,G,6455,0,,5852a43223645100110444f8,0,,Rajon_Rondo_Sac,0,,977b67b1-4665-4f97-ba3b-7d7778efecdb,0,,,7700,PG,Rajon Rondo,0,,,0,,,0,,977b67b1-4665-4f97-ba3b-7d7778efecdb,0,,,12790,PG,7000981,0,,5852a43223645100110444f8,0,,,6900,PG,Rajon Rondo,0,,1686,0,,4149,0,,Rajon Rondo
3586,Satoransky,Tomas,WAS,PG,,@ MIN,36.00,11.72,1.24,2.85,4.96,7.38,1.45,0.28,1.92,3.22,1.56,0.44,4.46,4.39,0.20,0.006,13.53,MIN by 7.0,241.0,5600,PG;SG,659772,6300,PG,23097,20,PG,5066,0,,659772,0,PG,659772,0,,,0,,23715,0,,56508,0,,,4900,G,13380,0,,5852a43f236451001104494f,0,,,0,,,0,,,6600,PG,Tomas Satoransky,0,,,0,,,0,,,0,,,10890,PG,7001449,0,,5852a43f236451001104494f,0,,,5900,PG,Tomas Satoransky,0,,,0,,5066,0,,
3021,Teague,Jeff,MIN,PG,,WAS,31.00,12.61,0.80,2.50,3.19,9.43,1.11,0.34,3.01,3.57,3.07,0.59,4.37,5.93,0.37,0.007,18.93,MIN by 7.0,241.0,5800,PG,398043,6700,PG,9446,24,PG,4624,0,,398043,0,PG,398043,0,,Jeff Teague,0,,3413,0,,19209,0,,,5200,G,6437,0,,5852a4442364510011044ace,0,,Jeff_Teague_Atl,0,,9cf99a61-6b51-4aed-8940-0480dc512b36,0,,,7000,PG,Jeff Teague,0,,,0,,,0,,9cf99a61-6b51-4aed-8940-0480dc512b36,0,,,10720,PG,7001034,0,,5852a4442364510011044ace,0,,,6300,PG,Jeff Teague,0,,1668,0,,4624,0,,Jeff Teague
3957,Wiggins,Andrew,MIN,SG,,WAS,35.00,18.38,1.60,4.54,6.06,2.58,0.89,0.56,1.95,5.29,3.00,1.38,6.89,9.25,0.11,0.001,22.49,MIN by 7.0,241.0,5900,SG;SF,794503,6600,SG,49116,22,SG,5292,0,,794503,0,SF,794503,0,,Andrew Wiggins,0,,10103,0,,20730,0,,,5400,G,8457,0,,5852a431236451001104449f,0,,Andrew_Wiggins_Min,0,,77c425f0-0fce-4fab-bd1e-c915c8fb5bc7,0,,,6900,SG,Andrew Wiggins,0,,,0,,,0,,77c425f0-0fce-4fab-bd1e-c915c8fb5bc7,0,,,10570,SG;SF,7001091,0,,5852a431236451001104449f,0,,,6200,SG,Andrew Wiggins,0,,,0,,,0,,
5450,Tatum,Jayson,BOS,PF,,@ LAL,32.00,16.68,1.12,3.34,6.14,1.95,1.31,0.77,1.38,5.42,2.48,0.44,6.54,6.80,0.10,0.000,21.99,,,6000,SF;PF,937647,6500,PF,80808,27,SF,5765,0,,,0,SF,937647,0,,,0,,,0,,,0,,,5800,F,14936,0,,,0,,,0,,,0,,,6800,PF,Jayson Tatum,0,,,0,,,0,,,0,,,11080,SF;PF,7001585,0,,,0,,,6100,PF,Jayson Tatum,0,,,0,,,0,,
2846,Lopez,Brook,MIL,C,,CHA,30.00,12.89,2.46,6.46,5.40,1.22,0.69,3.02,0.85,2.29,0.93,0.21,4.75,5.11,0.05,0.000,15.93,MIL by 12.5,227.0,5400,C,330047,6200,C,9621,20,C,4472,0,,330047,0,C,330047,0,,Brook Lopez,0,,3442,0,,19291,0,,,4400,C,6470,0,,5852a4402364510011044976,0,,Brook_Lopez_Bkn,0,,c179fb5c-9845-4e37-aef7-6e00d97548eb,0,,,6500,C,Brook Lopez,0,,,0,,,0,,c179fb5c-9845-4e37-aef7-6e00d97548eb,0,,,10430,C,7001002,0,,5852a4402364510011044976,0,,,5800,C,Brook Lopez,0,,1894,0,,4472,0,,Brook Lopez
5360,Ingram,Brandon,LAL,SF,Questionable,BOS,34.00,19.37,0.66,1.85,5.44,3.04,0.47,0.55,2.72,6.56,4.27,1.93,7.22,7.33,0.07,0.001,24.05,,,6800,PG;SF,887665,7800,SF,66048,30,SG,5601,0,,887665,0,SF,887665,0,,,0,,22911,0,,52099,0,,,6100,F,12984,0,,5852a44223645100110449f6,0,,,0,,,0,,,7800,SF,Brandon Ingram,0,,,0,,,0,,,0,,,14990,SF;PF,7001442,0,,5852a44223645100110449f6,0,,,7300,SF,Brandon Ingram,0,,,0,,,0,,
3914,Dinwiddie,Spencer,BKN,PG,,@ ATL,27.00,18.20,1.88,5.40,2.50,5.73,0.83,0.22,2.21,3.95,4.66,1.19,5.83,6.37,0.07,0.001,25.54,BKN by 3.5,236.0,5600,PG;SG,602411,7000,PG,15542,22,PG,5349,0,,602411,0,PG,602411,0,,Spencer Dinwiddie,0,,10082,0,,20766,0,,,4500,G,8433,0,,5852a4472364510011044b66,0,,Spencer_Dinwiddie_Det,0,,8426ab40-888d-4f89-976c-cd9e23717653,0,,,7300,PG,Spencer Dinwiddie,0,,,0,,,0,,8426ab40-888d-4f89-976c-cd9e23717653,0,,,10550,PG;SG,7001116,0,,5852a4472364510011044b66,0,,,6600,PG,Spencer Dinwiddie,0,,,0,,,0,,
5039,Oubre Jr.,Kelly,PHO,SF,,@ POR,33.00,17.43,1.79,5.64,4.97,1.50,1.29,0.96,1.75,4.24,3.58,1.03,6.03,7.61,0.03,0.000,22.73,POR by 12.5,228.5,6200,SG;SF,843271,7500,SF,58153,27,SG,5475,0,,843271,0,SF,843271,0,,Kelly Oubre,0,,21166,0,,43671,0,,,5400,F,9649,0,,5852a44a2364510011044c4c,0,,Kelly_Oubre Jr._Was,0,,7dfa0971-96be-4705-9811-f9f54758145f,0,,,7500,SF,Kelly Oubre Jr,0,,,0,,,0,,7dfa0971-96be-4705-9811-f9f54758145f,0,,,11950,SF;PF,7001313,0,,5852a44a2364510011044c4c,0,,,7000,SF,Kelly Oubre Jr,0,,,0,,,0,,
